"SECONDS";"PID";"VALUE";"UNITS"
"32648.222139";"Пройденный путь (общий)";"10.8990797026389";"km"
"32648.222139";"Скорость автомобиля";"0";"km/h"
"32648.222139";"Средняя скорость";"0";"km/h"
"32648.222139";"Ускорение";"0";"g"
"32648.257139";"Power from MAF";"0";"hp"
"32648.257139";"Использовано топлива";"0";"L"
"32648.257139";"Использовано топлива (общий)";"1.90520123586609";"L"
"32648.257139";"Массовый расход воздуха";"0";"g/sec"
"32648.257139";"Мгновенный расход топлива (л/ч)";"0";"L/h"
"32648.257139";"Моментальная мощность двигателя (от расхода топлива)";"0";"hp"
"32648.257139";"Средний расход топлива (л/100 км) (общий)";"17.4803863064218";"L/100km"
"32648.257139";"Стоимость топлива";"0";"₽"
"32648.257139";"Стоимость топлива (общий)";"90.5";"₽"
"32648.293139";"Fuel economizer (based on fuel system status and throttle position)";"-1";""
"32648.293139";"Положение дроссельной заслонки";"7.45098039215686";"%"
"32648.427139";"Пройденный путь";"0";"km"
"32648.427139";"Пройденный путь (общий)";"10.8990797026389";"km"
"32648.427139";"Скорость автомобиля";"0";"km/h"
"32648.427139";"Средняя скорость";"0";"km/h"
"32648.427139";"Ускорение";"0";"g"
"32648.463139";"Power from MAF";"0";"hp"
"32648.463139";"Использовано топлива";"0";"L"
"32648.463139";"Использовано топлива (общий)";"1.90520123586609";"L"
"32648.463139";"Массовый расход воздуха";"0";"g/sec"
"32648.463139";"Мгновенный расход топлива (л/ч)";"0";"L/h"
"32648.463139";"Моментальная мощность двигателя (от расхода топлива)";"0";"hp"
"32648.463139";"Средний расход топлива (л/100 км) (общий)";"17.4803863064218";"L/100km"
"32648.463139";"Стоимость топлива";"0";"₽"
"32648.463139";"Стоимость топлива (общий)";"90.5";"₽"
"32648.498139";"Fuel economizer (based on fuel system status and throttle position)";"-1";""
"32648.498139";"Положение дроссельной заслонки";"7.45098039215686";"%"
"32648.568139";"Пройденный путь";"0";"km"
"32648.568139";"Пройденный путь (общий)";"10.8990797026389";"km"
"32648.568139";"Скорость автомобиля";"0";"km/h"
"32648.568139";"Средняя скорость";"0";"km/h"
"32648.568139";"Ускорение";"0";"g"
"32648.603139";"Power from MAF";"0";"hp"
"32648.603139";"Использовано топлива";"0";"L"
"32648.603139";"Использовано топлива (общий)";"1.90520123586609";"L"
"32648.603139";"Массовый расход воздуха";"0";"g/sec"
"32648.603139";"Мгновенный расход топлива (л/ч)";"0";"L/h"
"32648.603139";"Моментальная мощность двигателя (от расхода топлива)";"0";"hp"
"32648.603139";"Средний расход топлива (л/100 км) (общий)";"17.4803863064218";"L/100km"
"32648.603139";"Стоимость топлива";"0";"₽"
"32648.603139";"Стоимость топлива (общий)";"90.5";"₽"
"32648.639139";"Fuel economizer (based on fuel system status and throttle position)";"-1";""
"32648.639139";"Положение дроссельной заслонки";"7.45098039215686";"%"
"32648.699139";"Пройденный путь";"0";"km"
"32648.699139";"Пройденный путь (общий)";"10.8990797026389";"km"
"32648.699139";"Скорость автомобиля";"0";"km/h"
"32648.699139";"Средняя скорость";"0";"km/h"
"32648.699139";"Ускорение";"0";"g"
"32648.734139";"Power from MAF";"0";"hp"
"32648.734139";"Использовано топлива";"0";"L"
"32648.734139";"Использовано топлива (общий)";"1.90520123586609";"L"
"32648.734139";"Массовый расход воздуха";"0";"g/sec"
"32648.734139";"Мгновенный расход топлива (л/ч)";"0";"L/h"
"32648.734139";"Моментальная мощность двигателя (от расхода топлива)";"0";"hp"
"32648.734139";"Средний расход топлива (л/100 км) (общий)";"17.4803863064218";"L/100km"
"32648.734139";"Стоимость топлива";"0";"₽"
"32648.734139";"Стоимость топлива (общий)";"90.5";"₽"
"32649.017139";"Температура охлаждающей жидкости";"-15";"℃"
"32649.075139";"Обороты двигателя";"0";"rpm"
"32649.136139";"Пройденный путь";"0";"km"
"32649.136139";"Пройденный путь (общий)";"10.8990797026389";"km"
"32649.136139";"Скорость автомобиля";"0";"km/h"
"32649.136139";"Средняя скорость";"0";"km/h"
"32649.136139";"Ускорение";"0";"g"
"32649.192139";"Power from MAF";"0";"hp"
"32649.192139";"Использовано топлива";"0";"L"
"32649.192139";"Использовано топлива (общий)";"1.90520123586609";"L"
"32649.192139";"Массовый расход воздуха";"0";"g/sec"
"32649.192139";"Мгновенный расход топлива (л/ч)";"0";"L/h"
"32649.192139";"Моментальная мощность двигателя (от расхода топлива)";"0";"hp"
"32649.192139";"Средний расход топлива (л/100 км) (общий)";"17.4803863064218";"L/100km"
"32649.192139";"Стоимость топлива";"0";"₽"
"32649.192139";"Стоимость топлива (общий)";"90.5";"₽"
"32649.258139";"Fuel economizer (based on fuel system status and throttle position)";"-1";""
"32649.258139";"Положение дроссельной заслонки";"7.45098039215686";"%"
"32649.384139";"Температура охлаждающей жидкости";"-15";"℃"
"32649.517139";"Обороты двигателя";"0";"rpm"
"32649.553139";"Пройденный путь";"0";"km"
"32649.553139";"Пройденный путь (общий)";"10.8990797026389";"km"
"32649.553139";"Скорость автомобиля";"0";"km/h"
"32649.553139";"Средняя скорость";"0";"km/h"
"32649.553139";"Ускорение";"0";"g"
"32649.589139";"Power from MAF";"0";"hp"
"32649.589139";"Использовано топлива";"0";"L"
"32649.589139";"Использовано топлива (общий)";"1.90520123586609";"L"
"32649.589139";"Массовый расход воздуха";"0";"g/sec"
"32649.589139";"Мгновенный расход топлива (л/ч)";"0";"L/h"
"32649.589139";"Моментальная мощность двигателя (от расхода топлива)";"0";"hp"
"32649.589139";"Средний расход топлива (л/100 км) (общий)";"17.4803863064218";"L/100km"
"32649.589139";"Стоимость топлива";"0";"₽"
"32649.589139";"Стоимость топлива (общий)";"90.5";"₽"
"32649.628139";"Fuel economizer (based on fuel system status and throttle position)";"-1";""
"32649.628139";"Положение дроссельной заслонки";"7.45098039215686";"%"
"32649.704139";"Температура охлаждающей жидкости";"-15";"℃"
"32649.745139";"Обороты двигателя";"0";"rpm"
"32649.782139";"Пройденный путь";"0";"km"
"32649.782139";"Пройденный путь (общий)";"10.8990797026389";"km"
"32649.782139";"Скорость автомобиля";"0";"km/h"
"32649.782139";"Средняя скорость";"0";"km/h"
"32649.782139";"Ускорение";"0";"g"
"32649.818139";"Power from MAF";"0";"hp"
"32649.818139";"Использовано топлива";"0";"L"
"32649.818139";"Использовано топлива (общий)";"1.90520123586609";"L"
"32649.818139";"Массовый расход воздуха";"0";"g/sec"
"32649.818139";"Мгновенный расход топлива (л/ч)";"0";"L/h"
"32649.818139";"Моментальная мощность двигателя (от расхода топлива)";"0";"hp"
"32649.818139";"Средний расход топлива (л/100 км) (общий)";"17.4803863064218";"L/100km"
"32649.818139";"Стоимость топлива";"0";"₽"
"32649.818139";"Стоимость топлива (общий)";"90.5";"₽"
"32649.854139";"Fuel economizer (based on fuel system status and throttle position)";"-1";""
