time,"Fuel economizer (based on fuel system status and throttle position) ()","Power from MAF (hp)","Давление во впускном коллекторе (абсолютное) (kPa)","Датчик кислорода 1 Блок 1 Краткосрочная коррекция (%)","Датчик кислорода 1 Блок 1 Напряжение (V)","Датчик кислорода 2 Блок 1 Краткосрочная коррекция (%)","Датчик кислорода 2 Блок 1 Напряжение (V)","Дистанция, пройденная с зажженной лампой «проверь двигатель» (km)","Долговременная коррекция - Блок 1 (%)","Использовано топлива (L)","Использовано топлива (общий) (L)","Кратковременная коррекция - Блок 1 (%)","Массовый расход воздуха (g/sec)","Мгновенный расход топлива (л/100 км) (L/100km)","Мгновенный расход топлива (л/ч) (L/h)","Моментальная мощность двигателя (от расхода топлива) (hp)","Напряжение (ELM327) (V)","Обороты двигателя (rpm)","Положение дроссельной заслонки (%)","Пройденный путь (km)","Пройденный путь (общий) (km)","Расчетное значение нагрузки на двигатель (%)","Расчетный наддув (bar)","Скорость автомобиля (km/h)","Средний расход топлива (л/100 км) (L/100km)","Средний расход топлива (л/100 км) (общий) (L/100km)","Средний расход топлива (л/100 км) 10 sec (L/100km)","Средняя скорость (km/h)","Стоимость топлива (₽)","Стоимость топлива (общий) (₽)","Температура всасываемого воздуха (℃)","Температура охлаждающей жидкости (℃)","Угол опережения зажигания (°)","Ускорение (g)",
20:41:09.931,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:09.965,,6.036,,,,,,,,0.0317661750616905,0.0317661750616905,,5.03,,1.68744758177244,6.60162888912914,,,,,,,,,,,,,1.5088933154303,0,,,,,
20:41:10.003,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:10.030,,,,,,,,,,,,,,,,,,1167,,,,,,,,,,,,,,,,,
20:41:10.111,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:10.147,,6.036,,,,,,,,0.0318512200761346,0.0318512200761346,,5.03,,1.68744758177244,6.60162888912914,,,,,,,,,,,,,1.51293295361639,0,,,,,
20:41:10.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
20:41:10.220,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:10.258,,,,,,,,,,,,,,,,,,1167,,,,,,,,,,,,,,,,,
20:41:10.329,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:10.364,,6.036,,,,,,,,0.0319530263199143,0.0319530263199143,,5.03,,1.68744758177244,6.60162888912914,,,,,,,,,,,,,1.51776875019593,0,,,,,
20:41:10.401,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:10.438,,,,,,,,,,,,,,,,,,1167,,,,,,,,,,,,,,,,,
20:41:10.508,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:10.533,,6.036,,,,,,,,0.0320322027666574,0.0320322027666574,,5.03,,1.68744758177244,6.60162888912914,,,,,,,,,,,,,1.52152963141623,0,,,,,
20:41:10.561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
20:41:10.588,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:10.620,,,,,,,,,,,,,,,,,,1167,,,,,,,,,,,,,,,,,
20:41:10.691,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:10.727,,6.036,,,,,,,,0.0321230162737863,0.0321230162737863,,5.03,,1.68744758177244,6.60162888912914,,,,,,,,,,,,,1.52584327300485,0,,,,,
20:41:10.766,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:10.814,,,,,,,,,,,,,,,,,,1167,,,,,,,,,,,,,,,,,
20:41:10.865,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:10.911,,5.784,,,,,,,,0.0322059979345821,0.0322059979345821,,4.82,,1.61699748392508,6.32601416413567,,,,,,,,,,,,,1.52978490189265,0,,,,,
20:41:10.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
20:41:10.975,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:11.005,,,,,,,,,,,,,,,,,,1135,,,,,,,,,,,,,,,,,
20:41:11.064,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:11.099,,5.784,,,,,,,,0.0322901120326158,0.0322901120326158,,4.82,,1.61699748392508,6.32601416413567,,,,,,,,,,,,,1.53378032154925,0,,,,,
20:41:11.138,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:11.174,,,,,,,,,,,,,,,,,,1135,,,,,,,,,,,,,,,,,
20:41:11.246,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:11.283,,5.784,,,,,,,,0.0323731373972603,0.0323731373972603,,4.82,,1.61699748392508,6.32601416413567,,,,,,,,,,,,,1.53772402636986,0,,,,,
20:41:11.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
20:41:11.356,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:11.392,,,,,,,,,,,,,,,,,,1135,,,,,,,,,,,,,,,,,
20:41:11.462,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:11.497,,5.784,,,,,,,,0.0324688653551394,0.0324688653551394,,4.82,,1.61699748392508,6.32601416413567,,,,,,,,,,,,,1.54227110436912,0,,,,,
20:41:11.535,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:11.850,,,,,,,,,,,,,,,,,,1135,,,,,,,,,,,,,,,,,
20:41:11.926,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:11.963,,5.916,,,,,,,,0.0326832287474607,0.0326832287474607,,4.93,,1.65389991613084,6.47038378198939,,,,,,,,,,,,,1.55245336550438,0,,,,,
20:41:11.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
20:41:12.044,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:12.092,,,,,,,,,,,,,,,,,,1146,,,,,,,,,,,,,,,,,
20:41:12.171,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:12.206,,5.916,,,,,,,,0.0327947609584382,0.0327947609584382,,4.93,,1.65389991613084,6.47038378198939,,,,,,,,,,,,,1.55775114552581,0,,,,,
20:41:12.245,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:12.283,,,,,,,,,,,,,,,,,,1146,,,,,,,,,,,,,,,,,
20:41:12.355,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:12.394,,5.916,,,,,,,,0.0328814588055168,0.0328814588055168,,4.93,,1.65389991613084,6.47038378198939,,,,,,,,,,,,,1.56186929326205,0,,,,,
20:41:12.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
20:41:12.472,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:12.510,,,,,,,,,,,,,,,,,,1146,,,,,,,,,,,,,,,,,
20:41:12.581,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:12.616,,5.916,,,,,,,,0.032983109837387,0.032983109837387,,4.93,,1.65389991613084,6.47038378198939,,,,,,,,,,,,,1.56669771727588,0,,,,,
20:41:12.657,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:12.697,,,,,,,,,,,,,,,,,,1146,,,,,,,,,,,,,,,,,
20:41:12.771,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:12.807,,5.916,,,,,,,,0.0330710984155251,0.0330710984155251,,4.93,,1.65389991613084,6.47038378198939,,,,,,,,,,,,,1.57087717473744,0,,,,,
20:41:12.851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
20:41:12.887,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:12.937,,,,,,,,,,,,,,,,,,1147,,,,,,,,,,,,,,,,,
20:41:13.012,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:13.047,,5.928,,,,,,,,0.0331815466602367,0.0331815466602367,,4.94,,1.657254682695,6.48350829270337,,,,,,,,,,,,,1.57612346636124,0,,,,,
20:41:13.091,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:13.131,,,,,,,,,,,,,,,,,,1147,,,,,,,,,,,,,,,,,
20:41:13.205,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:13.241,,5.928,,,,,,,,0.0332706929675706,0.0332706929675706,,4.94,,1.657254682695,6.48350829270337,,,,,,,,,,,,,1.5803579159596,0,,,,,
20:41:13.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
20:41:13.318,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:13.370,,,,,,,,,,,,,,,,,,1147,,,,,,,,,,,,,,,,,
20:41:13.477,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:13.514,,5.928,,,,,,,,0.0333962826276209,0.0333962826276209,,4.94,,1.657254682695,6.48350829270337,,,,,,,,,,,,,1.586323424812,0,,,,,
20:41:13.547,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:13.588,,,,,,,,,,,,,,,,,,1147,,,,,,,,,,,,,,,,,
20:41:13.655,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:13.690,,5.928,,,,,,,,0.0334777277184792,0.0334777277184792,,4.94,,1.657254682695,6.48350829270337,,,,,,,,,,,,,1.59019206662776,0,,,,,
20:41:13.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
20:41:13.759,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:13.800,,,,,,,,,,,,,,,,,,1147,,,,,,,,,,,,,,,,,
20:41:13.872,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:13.909,,5.952,,,,,,,,0.0335784923070544,0.0335784923070544,,4.96,,1.66396421582332,6.50975731413131,,,,,,,,,,,,,1.59497838458508,0,,,,,
20:41:13.952,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:13.991,,,,,,,,,,,,,,,,,,1145,,,,,,,,,,,,,,,,,
20:41:14.086,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:14.112,,5.952,,,,,,,,0.033672714604324,0.033672714604324,,4.96,,1.66396421582332,6.50975731413131,,,,,,,,,,,,,1.59945394370539,0,,,,,
20:41:14.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
20:41:14.181,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:14.222,,,,,,,,,,,,,,,,,,1145,,,,,,,,,,,,,,,,,
20:41:14.293,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:14.328,,5.952,,,,,,,,0.0337725541212376,0.0337725541212376,,4.96,,1.66396421582332,6.50975731413131,,,,,,,,,,,,,1.60419632075878,0,,,,,
20:41:14.363,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:14.403,,,,,,,,,,,,,,,,,,1145,,,,,,,,,,,,,,,,,
20:41:14.476,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:14.512,,5.952,,,,,,,,0.0338574946412264,0.0338574946412264,,4.96,,1.66396421582332,6.50975731413131,,,,,,,,,,,,,1.60823099545825,0,,,,,
20:41:14.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
20:41:14.584,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:14.634,,,,,,,,,,,,,,,,,,1145,,,,,,,,,,,,,,,,,
20:41:14.708,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:14.743,,5.952,,,,,,,,0.0339639993516914,0.0339639993516914,,4.96,,1.66396421582332,6.50975731413131,,,,,,,,,,,,,1.61328996920534,0,,,,,
20:41:14.775,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:14.817,,,,,,,,,,,,,,,,,,1145,,,,,,,,,,,,,,,,,
20:41:14.893,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:14.930,,5.928,,,,,,,,0.0340505579939428,0.0340505579939428,,4.94,,1.657254682695,6.48350829270337,,,,,,,,,,,,,1.61740150471228,0,,,,,
20:41:14.977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
20:41:15.002,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:15.042,,,,,,,,,,,,,,,,,,1153,,,,,,,,,,,,,,,,,
20:41:15.112,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:15.147,,5.928,,,,,,,,0.0341503288689778,0.0341503288689778,,4.94,,1.657254682695,6.48350829270337,,,,,,,,,,,,,1.62214062127644,0,,,,,
20:41:15.190,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:15.228,,,,,,,,,,,,,,,,,,1153,,,,,,,,,,,,,,,,,
20:41:15.301,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:15.348,,5.928,,,,,,,,0.0342428794076042,0.0342428794076042,,4.94,,1.657254682695,6.48350829270337,,,,,,,,,,,,,1.6265367718612,0,,,,,
20:41:15.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
20:41:15.418,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:15.457,,,,,,,,,,,,,,,,,,1153,,,,,,,,,,,,,,,,,
20:41:15.529,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:15.563,,5.928,,,,,,,,0.0343418504731153,0.0343418504731153,,4.94,,1.657254682695,6.48350829270337,,,,,,,,,,,,,1.63123789747298,0,,,,,
20:41:15.607,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:15.646,,,,,,,,,,,,,,,,,,1153,,,,,,,,,,,,,,,,,
20:41:15.720,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:15.757,,5.928,,,,,,,,0.0344310351274812,0.0344310351274812,,4.94,,1.657254682695,6.48350829270337,,,,,,,,,,,,,1.63547416855536,0,,,,,
20:41:15.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
20:41:15.839,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:15.880,,,,,,,,,,,,,,,,,,1125,,,,,,,,,,,,,,,,,
20:41:15.951,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:15.987,,5.724,,,,,,,,0.0345332458571429,0.0345332458571429,,4.77,,1.60022365110428,6.2603916105658,,,,,,,,,,,,,1.64032917821429,0,,,,,
20:41:16.022,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:16.064,,,,,,,,,,,,,,,,,,1125,,,,,,,,,,,,,,,,,
20:41:16.134,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:16.169,,5.724,,,,,,,,0.0346140258582611,0.0346140258582611,,4.77,,1.60022365110428,6.2603916105658,,,,,,,,,,,,,1.6441662282674,0,,,,,
20:41:16.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
20:41:16.259,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:16.291,,,,,,,,,,,,,,,,,,1125,,,,,,,,,,,,,,,,,
20:41:16.377,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:16.423,,5.724,,,,,,,,0.0347270929496785,0.0347270929496785,,4.77,,1.60022365110428,6.2603916105658,,,,,,,,,,,,,1.64953691510973,0,,,,,
20:41:16.471,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:16.500,,,,,,,,,,,,,,,,,,1125,,,,,,,,,,,,,,,,,
20:41:16.562,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:16.599,,5.724,,,,,,,,0.0348051408800671,0.0348051408800671,,4.77,,1.60022365110428,6.2603916105658,,,,,,,,,,,,,1.65324419180319,0,,,,,
20:41:16.647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
20:41:16.684,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:16.713,,,,,,,,,,,,,,,,,,1125,,,,,,,,,,,,,,,,,
20:41:16.782,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:16.828,,5.724,,,,,,,,0.0349071027305005,0.0349071027305005,,4.77,,1.60022365110428,6.2603916105658,,,,,,,,,,,,,1.65808737969877,0,,,,,
20:41:16.870,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:16.910,,,,,,,,,,,,,,,,,,1127,,,,,,,,,,,,,,,,,
20:41:16.962,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:17.000,,5.76,,,,,,,,0.0349839133315628,0.0349839133315628,,4.8,,1.61028795079676,6.29976514270772,,,,,,,,,,,,,1.66173588324923,0,,,,,
20:41:17.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
20:41:17.069,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:17.109,,,,,,,,,,,,,,,,,,1127,,,,,,,,,,,,,,,,,
20:41:17.210,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:17.246,,5.76,,,,,,,,0.035094369870562,0.035094369870562,,4.8,,1.61028795079676,6.29976514270772,,,,,,,,,,,,,1.66698256885169,0,,,,,
20:41:17.293,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:17.334,,,,,,,,,,,,,,,,,,1127,,,,,,,,,,,,,,,,,
20:41:17.402,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:17.449,,5.76,,,,,,,,0.035184761774392,0.035184761774392,,4.8,,1.61028795079676,6.29976514270772,,,,,,,,,,,,,1.67127618428362,0,,,,,
20:41:17.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
20:41:17.527,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:17.555,,,,,,,,,,,,,,,,,,1127,,,,,,,,,,,,,,,,,
20:41:17.669,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:17.705,,5.76,,,,,,,,0.0352995859063461,0.0352995859063461,,4.8,,1.61028795079676,6.29976514270772,,,,,,,,,,,,,1.67673033055144,0,,,,,
20:41:17.756,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:17.797,,,,,,,,,,,,,,,,,,1127,,,,,,,,,,,,,,,,,
20:41:17.870,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:17.897,,5.916,,,,,,,,0.0353875781138757,0.0353875781138757,,4.93,,1.65389991613084,6.47038378198939,,,,,,,,,,,,,1.6809099604091,0,,,,,
20:41:17.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
20:41:17.995,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:18.026,,,,,,,,,,,,,,,,,,1142,,,,,,,,,,,,,,,,,
20:41:18.118,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:18.152,,5.916,,,,,,,,0.0355048742579443,0.0355048742579443,,4.93,,1.65389991613084,6.47038378198939,,,,,,,,,,,,,1.68648152725235,0,,,,,
20:41:18.197,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:18.239,,,,,,,,,,,,,,,,,,1142,,,,,,,,,,,,,,,,,
20:41:18.308,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:18.344,,5.916,,,,,,,,0.035593081058988,0.035593081058988,,4.93,,1.65389991613084,6.47038378198939,,,,,,,,,,,,,1.69067135030193,0,,,,,
20:41:18.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
20:41:18.405,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:18.457,,,,,,,,,,,,,,,,,,1142,,,,,,,,,,,,,,,,,
20:41:18.520,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:18.555,,5.916,,,,,,,,0.0356898814321126,0.0356898814321126,,4.93,,1.65389991613084,6.47038378198939,,,,,,,,,,,,,1.69526936802535,0,,,,,
20:41:18.600,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:18.630,,,,,,,,,,,,,,,,,,1142,,,,,,,,,,,,,,,,,
20:41:18.699,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:18.747,,5.916,,,,,,,,0.0357778699183674,0.0357778699183674,,4.93,,1.65389991613084,6.47038378198939,,,,,,,,,,,,,1.69944882112245,0,,,,,
20:41:18.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
20:41:18.852,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:18.891,,,,,,,,,,,,,,,,,,1128,,,,,,,,,,,,,,,,,
20:41:18.960,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:18.996,,5.832,,,,,,,,0.0358906486843724,0.0358906486843724,,4.86,,1.63041655018172,6.37851220699157,,,,,,,,,,,,,1.70480581250769,0,,,,,
20:41:19.052,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:19.082,,,,,,,,,,,,,,,,,,1128,,,,,,,,,,,,,,,,,
20:41:19.153,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:19.188,,5.832,,,,,,,,0.0359779207609729,0.0359779207609729,,4.86,,1.63041655018172,6.37851220699157,,,,,,,,,,,,,1.70895123614621,0,,,,,
20:41:19.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,
20:41:19.273,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:19.309,,,,,,,,,,,,,,,,,,1128,,,,,,,,,,,,,,,,,
20:41:19.374,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:19.410,,5.832,,,,,,,,0.0360783170567515,0.0360783170567515,,4.86,,1.63041655018172,6.37851220699157,,,,,,,,,,,,,1.7137200601957,0,,,,,
20:41:19.453,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:19.490,,,,,,,,,,,,,,,,,,1128,,,,,,,,,,,,,,,,,
20:41:19.550,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:19.588,,5.832,,,,,,,,0.0361591334990216,0.0361591334990216,,4.86,,1.63041655018172,6.37851220699157,,,,,,,,,,,,,1.71755884120352,0,,,,,
20:41:19.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,
20:41:19.673,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:19.725,,,,,,,,,,,,,,,,,,1128,,,,,,,,,,,,,,,,,
20:41:19.806,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:19.843,,5.832,,,,,,,,0.0362743400005592,0.0362743400005592,,4.86,,1.63041655018172,6.37851220699157,,,,,,,,,,,,,1.72303115002656,0,,,,,
20:41:19.892,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:19.932,,,,,,,,,,,,,,,,,,1141,,,,,,,,,,,,,,,,,
20:41:19.995,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:20.033,,5.916,,,,,,,,0.0363616382133073,0.0363616382133073,,4.93,,1.65389991613084,6.47038378198939,,,,,,,,,,,,,1.7271778151321,0,,,,,
20:41:20.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,
20:41:20.113,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:20.154,,,,,,,,,,,,,,,,,,1141,,,,,,,,,,,,,,,,,
20:41:20.217,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:20.253,,5.916,,,,,,,,0.0364627271489144,0.0364627271489144,,4.93,,1.65389991613084,6.47038378198939,,,,,,,,,,,,,1.73197953957343,0,,,,,
20:41:20.296,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:20.335,,,,,,,,,,,,,,,,,,1141,,,,,,,,,,,,,,,,,
20:41:20.407,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:20.443,,5.916,,,,,,,,0.0365500950551673,0.0365500950551673,,4.93,,1.65389991613084,6.47038378198939,,,,,,,,,,,,,1.73612951512045,0,,,,,
20:41:20.490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,
20:41:20.525,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:20.568,,,,,,,,,,,,,,,,,,1141,,,,,,,,,,,,,,,,,
20:41:20.638,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:20.673,,5.916,,,,,,,,0.0366555852481596,0.0366555852481596,,4.93,,1.65389991613084,6.47038378198939,,,,,,,,,,,,,1.74114029928758,0,,,,,
20:41:20.717,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:20.758,,,,,,,,,,,,,,,,,,1141,,,,,,,,,,,,,,,,,
20:41:20.831,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:20.866,,5.64,,,,,,,,0.0367402399522878,0.0367402399522878,,4.7,,1.57674028515516,6.16852003556798,,,,,,,,,,,,,1.74516139773367,0,,,,,
20:41:20.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,
20:41:20.942,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:41:20.980,,,,,,,,,,,,,,,,,,1113,,,,,,,,,,,,,,,,,
20:41:21.070,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:41:21.105,,5.64,,,,,,,,0.0368447399038301,0.0368447399038301,,4.7,,1.57674028515516,6.16852003556798,,,,,,,,,,,,,1.75012514543193,0,,,,,
