SECONDS;PID;VALUE;UNITS
28423.586925;Обороты двигателя;0;rpm
28423.624925;Пройденный путь;0;km
28423.624925;Пройденный путь (общий);5.33987879191667;km
28423.624925;Скорость автомобиля;0;km/h
28423.624925;Средняя скорость;0;km/h
28423.624925;Ускорение;0;g
28423.658925;Power from MAF;0;hp
28423.658925;Использовано топлива;0;L
28423.658925;Использовано топлива (общий);0.838305988334731;L
28423.658925;Массовый расход воздуха;0;g/sec
28423.658925;Мгновенный расход топлива (л/ч);0;L/h
28423.658925;Моментальная мощность двигателя (от расхода топлива);0;hp
28423.658925;Средний расход топлива (л/100 км) (общий);15.6989703512321;L/100km
28423.658925;Стоимость топлива;0;₽
28423.658925;Стоимость топлива (общий);39.82;₽
28423.697925;Fuel economizer (based on fuel system status and throttle position);-1;
28423.697925;Положение дроссельной заслонки;7.45098039215686;%
28423.757925;Температура охлаждающей жидкости;-12;℃
28423.792925;Обороты двигателя;0;rpm
28423.826925;Пройденный путь;0;km
28423.826925;Пройденный путь (общий);5.33987879191667;km
28423.826925;Скорость автомобиля;0;km/h
28423.826925;Средняя скорость;0;km/h
28423.826925;Ускорение;0;g
28423.862925;Power from MAF;0;hp
28423.862925;Использовано топлива;0;L
28423.862925;Использовано топлива (общий);0.838305988334731;L
28423.862925;Массовый расход воздуха;0;g/sec
28423.862925;Мгновенный расход топлива (л/ч);0;L/h
28423.862925;Моментальная мощность двигателя (от расхода топлива);0;hp
28423.862925;Средний расход топлива (л/100 км) (общий);15.6989703512321;L/100km
28423.862925;Стоимость топлива;0;₽
28423.862925;Стоимость топлива (общий);39.82;₽
28423.888925;Fuel economizer (based on fuel system status and throttle position);-1;
28423.888925;Положение дроссельной заслонки;7.45098039215686;%
28423.961925;Температура охлаждающей жидкости;-12;℃
28423.986925;Обороты двигателя;0;rpm
28424.021925;Пройденный путь;0;km
28424.021925;Пройденный путь (общий);5.33987879191667;km
28424.021925;Скорость автомобиля;0;km/h
28424.021925;Средняя скорость;0;km/h
28424.021925;Ускорение;0;g
28424.056925;Power from MAF;0;hp
28424.056925;Использовано топлива;0;L
28424.056925;Использовано топлива (общий);0.838305988334731;L
28424.056925;Массовый расход воздуха;0;g/sec
28424.056925;Мгновенный расход топлива (л/ч);0;L/h
28424.056925;Моментальная мощность двигателя (от расхода топлива);0;hp
28424.056925;Средний расход топлива (л/100 км) (общий);15.6989703512321;L/100km
28424.056925;Стоимость топлива;0;₽
28424.056925;Стоимость топлива (общий);39.82;₽
28424.091925;Fuel economizer (based on fuel system status and throttle position);-1;
28424.091925;Положение дроссельной заслонки;7.45098039215686;%
28424.169925;Температура охлаждающей жидкости;-12;℃
28424.208925;Обороты двигателя;0;rpm
28424.245925;Пройденный путь;0;km
28424.245925;Пройденный путь (общий);5.33987879191667;km
28424.245925;Скорость автомобиля;0;km/h
28424.245925;Средняя скорость;0;km/h
28424.245925;Ускорение;0;g
28424.282925;Power from MAF;0;hp
28424.282925;Использовано топлива;0;L
28424.282925;Использовано топлива (общий);0.838305988334731;L
28424.282925;Массовый расход воздуха;0;g/sec
28424.282925;Мгновенный расход топлива (л/ч);0;L/h
28424.282925;Моментальная мощность двигателя (от расхода топлива);0;hp
28424.282925;Средний расход топлива (л/100 км) (общий);15.6989703512321;L/100km
28424.282925;Стоимость топлива;0;₽
28424.282925;Стоимость топлива (общий);39.82;₽
28424.320925;Fuel economizer (based on fuel system status and throttle position);-1;
28424.320925;Положение дроссельной заслонки;7.45098039215686;%
